Record,Time,Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
11635,970.000,53.3121888,-0.0597362,116.4,46.79,0.140,-0.007,1.142,7,8.38,4.78,-10.97
11636,970.080,53.3122033,-0.0597298,116.5,46.78,0.125,-0.004,1.106,7,10.32,3.12,-10.20
11637,970.200,53.3122250,-0.0597202,116.6,46.51,0.128,0.003,1.064,7,11.44,0.48,-9.23
11638,970.320,53.3122464,-0.0597102,116.8,45.86,0.129,0.021,1.006,7,12.01,-1.77,-8.51
11639,970.400,53.3122604,-0.0597030,116.9,45.69,0.125,0.020,0.948,7,12.33,-3.59,-8.33
11640,970.480,53.3122743,-0.0596960,116.9,45.34,0.114,0.012,0.889,7,13.67,-5.08,-8.12
11641,970.560,53.3122880,-0.0596889,117.0,44.94,0.109,0.020,0.855,7,14.89,-6.31,-8.02
11642,970.640,53.3123016,-0.0596815,117.0,44.64,0.087,0.025,0.820,7,17.22,-6.53,-8.20
11643,970.720,53.3123151,-0.0596744,117.0,44.48,0.067,0.017,0.799,7,20.72,-6.73,-8.29
11644,970.800,53.3123285,-0.0596668,117.0,44.30,0.061,0.017,0.804,7,24.27,-7.33,-7.65
11645,970.880,53.3123419,-0.0596594,117.0,44.24,0.007,0.022,0.794,7,27.63,-7.62,-6.78
11646,970.960,53.3123553,-0.0596520,117.0,44.29,-0.030,0.028,0.772,7,30.31,-8.26,-5.82
11647,971.040,53.3123688,-0.0596446,116.9,44.86,-0.036,0.030,0.759,7,31.89,-9.10,-4.16
11648,971.120,53.3123823,-0.0596373,116.8,44.62,-0.053,0.036,0.776,7,31.48,-9.04,-2.04
11649,971.240,53.3124029,-0.0596258,116.8,45.23,-0.065,0.049,0.806,7,30.15,-7.69,-0.05
11650,971.320,53.3124165,-0.0596186,116.6,45.18,-0.042,0.065,0.873,7,27.84,-6.23,1.59
11651,971.400,53.3124302,-0.0596110,116.6,45.09,-0.063,0.076,0.901,7,25.62,-4.49,2.86
11652,971.480,53.3124439,-0.0596034,116.5,45.26,-0.097,0.084,0.904,7,23.79,-3.16,3.57
11653,971.560,53.3124577,-0.0595959,116.4,45.70,-0.074,0.084,0.940,7,22.57,-3.07,3.59
11654,971.640,53.3124716,-0.0595886,116.4,45.20,-0.009,0.067,0.967,7,21.73,-4.05,4.33
11655,971.720,53.3124855,-0.0595816,116.3,45.46,0.064,0.067,0.989,7,20.35,-4.37,6.14
11656,971.800,53.3124992,-0.0595749,116.2,44.96,0.150,0.081,1.031,7,16.99,-4.23,7.71
11657,971.880,53.3125130,-0.0595688,116.1,44.53,0.259,0.080,1.080,7,12.71,-3.93,8.58
11658,971.960,53.3125266,-0.0595631,116.0,43.72,0.322,0.084,1.071,7,9.30,-2.80,9.30
11659,972.040,53.3125400,-0.0595577,115.9,42.93,0.375,0.083,1.084,7,6.13,-1.51,9.11
11660,972.120,53.3125533,-0.0595525,115.9,42.25,0.410,0.067,1.082,7,3.63,0.06,8.52
11661,972.280,53.3125792,-0.0595435,115.8,40.75,0.441,0.049,1.068,7,2.77,1.48,8.14
11662,972.360,53.3125919,-0.0595397,115.7,39.94,0.438,0.049,1.039,7,2.46,1.63,8.06
11663,972.440,53.3126044,-0.0595362,115.7,39.66,0.453,0.043,1.066,7,2.35,1.48,8.12
11664,972.520,53.3126167,-0.0595329,115.6,38.84,0.438,0.044,1.068,7,3.24,2.51,8.36
11665,972.600,53.3126287,-0.0595302,115.5,37.72,0.429,0.055,1.062,7,4.00,2.67,8.62
11666,972.680,53.3126407,-0.0595277,115.4,37.58,0.415,0.069,1.100,7,3.95,2.86,9.25
11667,972.760,53.3126524,-0.0595257,115.4,36.69,0.356,0.085,1.100,7,3.97,5.02,9.84
11668,972.840,53.3126640,-0.0595240,115.4,35.79,0.302,0.103,1.074,7,2.89,6.04,9.81
11669,972.920,53.3126754,-0.0595227,115.3,36.23,0.263,0.118,1.060,7,1.95,5.42,9.50
11670,973.000,53.3126868,-0.0595217,115.2,35.33,0.241,0.124,1.045,7,0.87,4.21,9.08
11671,973.080,53.3126978,-0.0595207,115.2,34.35,0.211,0.130,1.070,7,1.37,4.52,9.33
11672,973.200,53.3127142,-0.0595201,115.1,33.82,0.216,0.140,1.130,7,0.84,4.65,10.14
11673,973.280,53.3127250,-0.0595203,115.0,33.65,0.220,0.152,1.178,7,-0.41,5.36,11.37
11674,973.360,53.3127355,-0.0595206,115.0,32.73,0.183,0.170,1.211,7,-2.77,6.50,12.01
11675,973.440,53.3127459,-0.0595213,114.9,32.49,0.143,0.178,1.230,7,-4.63,7.21,12.10
11676,973.520,53.3127562,-0.0595220,114.9,32.17,0.145,0.178,1.197,7,-6.81,6.86,11.61
11677,973.600,53.3127665,-0.0595231,114.8,31.94,0.159,0.163,1.178,7,-8.12,6.01,10.83
11678,973.680,53.3127764,-0.0595240,114.8,30.88,0.181,0.148,1.153,7,-8.46,5.87,10.30
11679,973.760,53.3127862,-0.0595258,114.8,30.63,0.213,0.128,1.133,7,-8.76,5.67,10.53
11680,973.840,53.3127959,-0.0595276,114.7,30.41,0.216,0.117,1.114,7,-9.65,5.56,11.10
11681,973.920,53.3128054,-0.0595295,114.7,30.00,0.188,0.119,1.113,7,-11.53,4.48,11.67
11682,974.000,53.3128146,-0.0595314,114.6,29.44,0.151,0.141,1.142,7,-13.58,2.98,12.33
11683,974.080,53.3128240,-0.0595338,114.6,29.35,0.084,0.168,1.162,7,-18.13,2.69,12.34
11684,974.200,53.3128377,-0.0595373,114.5,28.50,0.038,0.192,1.177,7,-23.26,2.87,12.10
11685,974.320,53.3128512,-0.0595411,114.5,28.42,0.033,0.210,1.176,7,-27.65,3.12,11.61
11686,974.400,53.3128600,-0.0595438,114.4,27.93,0.016,0.225,1.164,7,-31.28,3.88,10.44
11687,974.480,53.3128687,-0.0595462,114.4,27.66,0.006,0.231,1.118,7,-34.81,5.01,8.36
11688,974.560,53.3128774,-0.0595482,114.3,27.87,0.011,0.216,1.101,7,-37.22,5.57,5.18
11689,974.640,53.3128863,-0.0595499,114.3,28.10,0.021,0.211,1.085,7,-37.50,5.80,1.84
11690,974.720,53.3128950,-0.0595513,114.2,26.91,0.010,0.203,1.078,7,-37.74,5.60,-1.66
11691,974.800,53.3129037,-0.0595523,114.1,27.36,0.012,0.185,1.085,7,-36.58,5.44,-5.17
11692,974.920,53.3129165,-0.0595536,114.1,26.49,0.017,0.163,1.126,7,-34.01,6.30,-9.00
11693,975.000,53.3129249,-0.0595539,114.0,26.61,0.019,0.150,1.158,7,-30.68,7.79,-12.81
11694,975.080,53.3129334,-0.0595536,114.0,26.64,0.033,0.130,1.195,7,-25.30,8.35,-16.23
11695,975.240,53.3129503,-0.0595520,113.9,26.06,0.034,0.106,1.221,7,-19.21,10.18,-19.17
11696,975.320,53.3129586,-0.0595504,113.8,26.03,0.027,0.089,1.224,7,-14.93,11.74,-20.97
11697,975.440,53.3129709,-0.0595469,113.7,25.87,0.016,0.084,1.228,7,-12.31,12.08,-21.39
11698,975.520,53.3129789,-0.0595445,113.6,25.18,0.016,0.091,1.235,7,-10.52,12.17,-21.77
11699,975.600,53.3129867,-0.0595411,113.6,25.36,-0.012,0.093,1.240,7,-10.68,12.90,-22.33
11700,975.720,53.3129982,-0.0595348,113.4,25.60,0.011,0.087,1.271,7,-12.00,13.45,-23.08
11701,975.840,53.3130096,-0.0595273,113.3,25.24,0.048,0.078,1.295,7,-11.75,15.00,-24.34
11702,975.920,53.3130167,-0.0595212,113.2,24.72,0.080,0.069,1.322,7,-10.03,16.66,-25.57
11703,976.000,53.3130237,-0.0595151,113.1,24.76,0.077,0.058,1.368,7,-7.45,18.54,-26.51
11704,976.080,53.3130304,-0.0595082,113.0,24.62,0.075,0.054,1.385,7,-5.01,20.19,-27.32
11705,976.240,53.3130434,-0.0594933,112.8,24.52,0.050,0.053,1.398,7,-2.22,21.24,-28.13
11706,976.320,53.3130489,-0.0594849,112.7,23.55,0.011,0.055,1.415,7,-1.24,22.28,-29.05
11707,976.400,53.3130547,-0.0594761,112.7,24.32,-0.018,0.053,1.427,7,-0.60,23.35,-29.85
11708,976.480,53.3130601,-0.0594667,112.6,24.25,-0.067,0.055,1.383,7,-0.29,24.09,-29.64
11709,976.560,53.3130651,-0.0594563,112.6,25.00,-0.136,0.059,1.338,7,-0.99,22.57,-29.14
11710,976.640,53.3130702,-0.0594457,112.4,25.28,-0.192,0.090,1.298,7,-1.59,20.85,-27.48
11711,976.720,53.3130748,-0.0594344,112.4,25.29,-0.234,0.103,1.259,7,-1.09,20.10,-25.24
11712,976.800,53.3130791,-0.0594223,112.3,26.03,-0.268,0.108,1.204,7,-1.68,19.59,-23.42
11713,976.880,53.3130833,-0.0594100,112.2,26.50,-0.273,0.112,1.213,7,-2.68,19.52,-22.85
11714,976.960,53.3130871,-0.0593970,112.1,26.55,-0.247,0.105,1.238,7,-2.64,21.19,-23.05
11715,977.040,53.3130906,-0.0593835,112.1,27.02,-0.221,0.077,1.323,7,-1.62,25.23,-24.54
11716,977.120,53.3130937,-0.0593699,112.1,26.62,-0.275,0.044,1.320,7,1.20,26.19,-26.31
11717,977.280,53.3130982,-0.0593400,111.9,29.53,-0.332,0.043,1.327,7,3.91,25.14,-26.91
11718,977.360,53.3130998,-0.0593246,111.8,29.35,-0.393,0.049,1.288,7,6.26,23.22,-26.66
11719,977.440,53.3131014,-0.0593084,111.7,30.06,-0.446,0.057,1.256,7,8.05,20.87,-25.96
11720,977.520,53.3131028,-0.0592922,111.7,30.64,-0.486,0.058,1.199,7,9.33,17.30,-24.63
11721,977.600,53.3131037,-0.0592754,111.6,30.80,-0.491,0.069,1.217,7,9.23,16.12,-23.62
11722,977.680,53.3131040,-0.0592582,111.5,32.02,-0.511,0.059,1.228,7,9.29,15.57,-23.53
11723,977.760,53.3131040,-0.0592404,111.4,33.21,-0.537,0.047,1.230,7,10.49,15.16,-23.07
11724,977.840,53.3131039,-0.0592220,111.4,33.74,-0.579,0.038,1.218,7,12.53,14.48,-22.28
11725,977.920,53.3131034,-0.0592030,111.4,35.04,-0.623,0.033,1.194,7,14.74,13.07,-21.53
11726,978.000,53.3131031,-0.0591832,111.4,36.42,-0.658,0.029,1.146,7,17.07,10.77,-20.14
11727,978.080,53.3131021,-0.0591631,111.3,37.22,-0.666,0.033,1.109,7,19.59,8.72,-18.16
11728,978.200,53.3131002,-0.0591320,111.2,39.17,-0.666,0.034,1.099,7,21.50,6.94,-16.53
11729,978.280,53.3130982,-0.0591105,111.2,40.11,-0.654,0.040,1.087,7,22.82,4.99,-15.17
11730,978.360,53.3130960,-0.0590880,111.1,42.09,-0.648,0.042,1.071,7,24.57,3.42,-13.83
11731,978.440,53.3130939,-0.0590654,111.1,42.35,-0.638,0.042,1.067,7,26.83,2.44,-12.74
11732,978.520,53.3130911,-0.0590425,111.0,43.61,-0.649,0.038,1.032,7,29.77,1.22,-11.38
11733,978.600,53.3130883,-0.0590189,111.0,44.80,-0.651,0.038,1.006,7,32.10,0.03,-9.76
11734,978.680,53.3130853,-0.0589950,110.9,45.65,-0.657,0.038,0.992,7,33.24,-0.38,-7.92
11735,978.760,53.3130825,-0.0589702,110.9,46.68,-0.646,0.049,1.002,7,32.40,-0.16,-5.66
11736,978.840,53.3130798,-0.0589448,111.0,47.41,-0.644,0.071,1.006,7,29.38,-0.26,-3.51
11737,978.920,53.3130763,-0.0589192,111.0,48.86,-0.629,0.089,1.002,7,24.39,-1.05,-2.33
11738,979.000,53.3130728,-0.0588929,110.9,50.06,-0.623,0.102,1.001,7,19.81,-1.03,-1.52
11739,979.080,53.3130692,-0.0588666,110.9,50.57,-0.603,0.112,1.004,7,15.48,-1.16,-1.42
11740,979.200,53.3130634,-0.0588256,110.8,52.83,-0.590,0.113,0.990,7,12.78,-1.57,-1.47
11741,979.280,53.3130597,-0.0587979,110.7,53.01,-0.556,0.107,0.993,7,11.08,-1.95,-1.54
11742,979.360,53.3130557,-0.0587696,110.7,54.42,-0.518,0.098,0.989,7,10.60,-1.44,-1.27
11743,979.440,53.3130515,-0.0587409,110.6,54.91,-0.411,0.081,0.982,7,9.33,-2.48,-0.65
11744,979.520,53.3130473,-0.0587124,110.5,55.01,-0.226,0.068,1.010,7,7.08,-4.31,0.89
11745,979.600,53.3130436,-0.0586840,110.5,53.93,-0.040,0.070,1.072,7,2.92,-4.87,2.01
11746,979.680,53.3130394,-0.0586560,110.4,53.70,0.088,0.069,1.090,7,-1.27,-4.60,1.61
11747,979.760,53.3130354,-0.0586279,110.4,53.87,0.178,0.058,1.066,7,-3.99,-4.23,0.37
11748,979.840,53.3130312,-0.0586002,110.3,53.80,0.228,0.036,1.044,7,-4.03,-3.56,-1.08
11749,979.920,53.3130265,-0.0585725,110.1,53.66,0.218,0.018,1.017,7,-1.68,-1.99,-2.34
11750,980.000,53.3130226,-0.0585453,110.1,52.24,0.199,-0.001,0.967,7,1.55,-1.75,-2.50
11751,980.080,53.3130185,-0.0585182,110.0,52.61,0.234,0.009,0.977,7,2.05,-1.67,-0.99
11752,980.200,53.3130124,-0.0584779,109.9,51.55,0.257,0.024,0.975,7,0.59,-1.71,0.25
11753,980.280,53.3130083,-0.0584516,109.8,50.66,0.279,0.037,0.971,7,-2.35,-1.29,0.89
11754,980.360,53.3130044,-0.0584255,109.7,50.23,0.298,0.046,0.957,7,-5.50,-2.02,0.70
11755,980.440,53.3130005,-0.0583994,109.7,50.28,0.310,0.039,0.935,7,-8.09,-2.35,0.13
11756,980.520,53.3129964,-0.0583740,109.6,49.30,0.304,0.018,0.885,7,-9.03,-2.36,-0.34
11757,980.600,53.3129924,-0.0583486,109.5,49.04,0.318,0.012,0.881,7,-10.74,-2.53,-0.18
11758,980.680,53.3129887,-0.0583234,109.4,48.59,0.320,0.013,0.886,7,-13.21,-2.23,0.02
11759,980.760,53.3129847,-0.0582985,109.3,48.00,0.318,0.024,0.883,7,-16.50,-1.33,0.11
11760,980.840,53.3129809,-0.0582739,109.2,47.34,0.326,0.033,0.874,7,-20.51,-0.75,-0.29
11761,980.920,53.3129768,-0.0582498,109.2,46.64,0.336,0.038,0.904,7,-24.35,0.43,-1.36
11762,981.000,53.3129728,-0.0582258,109.0,46.53,0.335,0.038,0.927,7,-26.92,1.90,-2.82
11763,981.080,53.3129684,-0.0582024,108.9,45.58,0.324,0.036,0.918,7,-28.87,2.77,-4.25
11764,981.200,53.3129616,-0.0581675,108.8,45.65,0.334,0.027,0.950,7,-30.05,3.81,-5.91
11765,981.280,53.3129572,-0.0581447,108.6,44.81,0.335,0.023,1.003,7,-29.80,5.20,-7.65
